cep,endereco,numero,bairro,cidade,estado,tipo,complemento,pais,valor,area,quartos,suites,salas,garagem,descricao,imagem,piscina,praia,lazer,gourmet,varanda,quadra,elevador,solarium,vendido,comissao,valor_comissao,corretor,data_venda,proprietario,construtora,telefone,festa
58013913,Parque Solon de Lucena 530,737,Centro,João Pessoa,PB,Flat,,Brasil,336133.21,263,3,3,2,4,Aceita permuta,,False,False,True,True,True,True,False,True,True,7.0,23529.3247,Carolina Azevedo,17/04/2023,0,da Paz S.A.,83976621761,False
58037548,Rua João Murilo Leite,992,Jardim Oceania,João Pessoa,PB,Casa,,Brasil,450314.56,427,10,1,1,5,,,True,True,False,True,False,True,False,False,False,0.0,0.0,,,0,Oliveira S.A.,8392148599,True
58083598,Rua Cidade de Remígio,734,Indústrias,João Pessoa,PB,Terreno,,Brasil,183912.31,448,7,0,1,1,Aceita carro no negócio,,True,False,True,False,True,True,True,True,True,7.0,12873.8617,Sr. Thomas da Luz,02/04/2023,0,da Rosa,83935428158,True
58058852,Rua Emídio Dias Gusmão,328,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,327567.62,93,10,1,1,1,,,True,True,False,True,True,False,False,True,True,3.0,9827.0286,Maria Clara Sales,13/08/2022,0,Araújo,83961586306,True
58055270,Rua João Alves da Costa,202,Mangabeira,João Pessoa,PB,Flat,,Brasil,267997.39,499,8,4,2,4,Aceita carro no negócio,,False,False,True,False,False,True,True,False,False,0.0,0.0,,,0,Pereira - ME,83943128613,True
58020070,Rua Santa Teresinha,242,Roger,João Pessoa,PB,Casa,,Brasil,222198.68,382,6,1,1,3,,,False,True,True,False,False,False,True,True,False,0.0,0.0,,,0,Novaes Fogaça - ME,83971681221,True
58066210,Rua Santa Tereza,561,Muçumagro,João Pessoa,PB,Apartamento,,Brasil,54784.46,188,1,0,3,4,Aceita permuta,,True,False,True,True,True,False,True,False,True,1.0,547.8446,Sra. Ana Lívia Peixoto,06/09/2022,0,Souza das Neves e Filhos,8391511131,True
58059322,Rua Waldemar Santiago de Oliveira,807,Mangabeira,João Pessoa,PB,Casa,,Brasil,377727.93,479,4,0,3,1,Aceita carro no negócio,,True,False,False,False,True,False,True,False,False,0.0,0.0,,,0,Rocha,83996843831,True
58055130,Rua Targino Virgolino da Silva,714,Mangabeira,João Pessoa,PB,Flat,,Brasil,4817.71,440,4,5,1,2,Aceita permuta,,False,False,True,False,False,True,False,True,True,8.0,385.4168,Luiz Miguel Aragão,26/09/2022,0,Fogaça,83989458569,False
58020830,Rua Juvêncio Mangueira Carneiro,632,Tambiá,João Pessoa,PB,Apartamento,,Brasil,248299.2,359,7,4,3,1,Aceita carro no negócio,,False,True,False,False,True,True,True,False,False,0.0,0.0,,,0,Peixoto,83990186958,True
58090310,Rua Manoel Ribeiro de Lima,732,Alto do Mateus,João Pessoa,PB,Casa,,Brasil,416201.98,111,2,0,3,2,Aceita permuta,,False,False,False,False,True,True,True,False,True,5.0,20810.099,Laura da Luz,20/03/2023,0,Almeida - EI,83932463023,True
58035220,Rua Presidente Venceslau Braz,708,Bessa,João Pessoa,PB,Casa,,Brasil,94302.45,444,6,0,3,1,,,False,True,False,False,False,True,False,True,True,10.0,9430.245,Gabrielly Lima,05/01/2023,0,Moraes,83931577011,False
58066218,Rua Vigilante Givanildo Gomes,936,Muçumagro,João Pessoa,PB,Terreno,,Brasil,1020.54,264,1,4,2,2,,,False,False,False,False,True,True,True,True,True,4.0,40.8216,Vitor Gabriel Nascimento,17/07/2022,0,Rodrigues S.A.,83931672023,False
58064420,Rua Luzia Alves de Souza,438,Valentina de Figueiredo,João Pessoa,PB,Casa,,Brasil,99193.52,354,1,1,3,5,,,True,False,True,True,False,True,True,True,False,0.0,0.0,,,0,Almeida Porto S.A.,83971155134,True
58074675,Rua Julieta Gonçalves Rezende,686,José Américo de Almeida,João Pessoa,PB,Terreno,,Brasil,408100.65,239,9,3,2,5,,,True,False,False,True,True,False,False,True,False,0.0,0.0,,,0,da Rocha,83947055414,False
58068098,Rua Jane Celli de Souza Mendes Barreto,663,Gramame,João Pessoa,PB,Flat,,Brasil,469305.32,283,6,0,2,2,Aceita carro no negócio,,True,True,True,True,True,False,True,False,True,1.0,4693.0532,Agatha Correia,10/03/2023,0,Porto - ME,83951810160,False
58059754,Rua Severino Manoel de Lima,198,Mangabeira,João Pessoa,PB,Casa,,Brasil,389776.7,245,4,1,1,1,Aceita carro no negócio,,False,True,False,True,True,True,True,True,False,0.0,0.0,,,0,Peixoto Lima S/A,83991899274,True
58069265,Rua Estudante Maria Cleonice Barros,873,Gramame,João Pessoa,PB,Casa,,Brasil,440826.15,498,4,4,1,4,Aceita permuta,,True,True,False,True,False,True,True,False,False,0.0,0.0,,,0,Ramos,83980974495,True
58075669,Rua das Misericórdias,402,Ernesto Geisel,João Pessoa,PB,Flat,,Brasil,95126.99,177,4,2,2,4,Aceita carro no negócio,,False,True,True,True,True,False,True,True,True,8.0,7610.1592,André Rocha,06/02/2023,0,Cardoso S.A.,83986598564,True
58059850,Rua Praia do Pontal,516,Mangabeira,João Pessoa,PB,Flat,,Brasil,489370.38,124,6,3,3,1,Aceita permuta,,True,True,False,True,False,True,False,False,False,0.0,0.0,,,0,Nunes Jesus e Filhos,83930506936,False
58028857,Rua Maria de Lourdes Leite,607,Ipês,João Pessoa,PB,Flat,,Brasil,15866.34,97,8,3,3,2,,,True,True,False,True,True,True,False,True,True,3.0,475.9902,Diego Almeida,02/03/2023,0,da Cunha,83931986271,True
58073160,Rua José Marques de Souza,903,José Américo de Almeida,João Pessoa,PB,Terreno,,Brasil,80439.38,187,2,1,3,4,Aceita permuta,,False,False,True,True,False,True,True,False,True,8.0,6435.1504,Augusto da Cruz,04/06/2023,0,da Conceição Pires S.A.,83929046450,True
58082038,Rua Osvaldo Rodrugues Neves,211,Distrito Industrial,João Pessoa,PB,Flat,,Brasil,478340.39,482,8,4,1,3,Aceita permuta,,False,True,False,True,True,False,False,False,True,4.0,19133.6156,Antônio Alves,27/04/2023,0,da Cunha,83924246383,True
58027797,Rua José Gomes Júnior,920,Alto do Céu,João Pessoa,PB,Terreno,,Brasil,330846.81,153,9,4,2,1,,,False,False,False,False,True,True,True,True,True,7.0,23159.2767,Carlos Eduardo Freitas,07/02/2023,0,Duarte S/A,83929452239,True
58013010,Praça Mil Oitocentos e Dezessete,663,Centro,João Pessoa,PB,Casa,,Brasil,334874.01,368,5,3,1,2,,,True,False,False,False,True,False,True,True,False,0.0,0.0,,,0,Monteiro,83930297590,False
58076651,Rua Benedita Damásio da Silva,858,João Paulo II,João Pessoa,PB,Casa,,Brasil,411193.51,135,4,5,3,3,,,True,False,False,False,False,True,True,True,True,9.0,37007.4159,João Pedro da Luz,26/04/2023,0,Nogueira Ltda.,83917935299,True
58077038,Rua Abelardo Targino da Fonseca,868,Cuiá,João Pessoa,PB,Terreno,,Brasil,352023.14,231,2,2,2,2,Aceita permuta,,False,False,False,True,True,False,True,True,False,0.0,0.0,,,0,Costela,83916860026,True
58060175,Rua Ex-Combatente Álvaro Castelo Branco da Silva,543,Barra de Gramame,João Pessoa,PB,Terreno,,Brasil,94241.87,320,5,0,2,3,Aceita carro no negócio,,False,False,True,True,False,False,True,True,True,3.0,2827.2561,Davi Luiz Nogueira,08/11/2022,0,Araújo da Conceição - ME,83916940264,True
58055210,Rua Major Luiz Heráclito da Costa,865,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,386086.22,313,7,5,3,5,,,False,True,False,True,True,False,False,True,True,2.0,7721.7244,Dra. Ana Beatriz Moura,21/04/2023,0,Cardoso,83965112967,False
58052180,Rua Agenor Marinho de Souza,769,Jardim Cidade Universitária,João Pessoa,PB,Apartamento,,Brasil,207613.76,161,1,0,1,2,Aceita permuta,,True,True,False,False,False,False,True,False,False,0.0,0.0,,,0,Gomes da Mota S/A,83941874905,False
58010580,Rua João Suassuna,509,Varadouro,João Pessoa,PB,Flat,,Brasil,455079.32,74,2,0,2,5,Aceita permuta,,True,True,False,False,False,True,False,False,False,0.0,0.0,,,0,Viana,83955596210,False
58013330,Rua Machado de Assis,606,Centro,João Pessoa,PB,Flat,,Brasil,247065.69,180,4,5,3,2,,,True,False,False,False,True,False,False,False,False,0.0,0.0,,,0,Azevedo,83925549360,True
58085410,Rua Suzete Tavares,135,Cruz das Armas,João Pessoa,PB,Casa,,Brasil,203598.37,314,1,4,3,4,Aceita carro no negócio,,True,False,True,False,False,False,False,True,True,3.0,6107.9511,Levi da Cunha,01/06/2023,0,Almeida Ltda.,83969863273,False
58028420,Rua Francisca Barbosa Medeiros,194,Ipês,João Pessoa,PB,Casa,,Brasil,18361.68,366,9,1,1,3,,,False,True,False,False,True,False,False,True,False,0.0,0.0,,,0,Cardoso e Filhos,83991832116,False
58030210,Rua Doutor Oswaldo Brayner,657,Estados,João Pessoa,PB,Terreno,,Brasil,54911.92,474,3,3,2,5,,,True,False,True,False,False,True,True,True,True,1.0,549.1192,Srta. Elisa Caldeira,12/04/2023,0,Pires,83995800164,True
58027805,Rua Genezio Roque de Morais,511,Alto do Céu,João Pessoa,PB,Apartamento,,Brasil,360490.78,348,4,2,3,4,Aceita permuta,,False,True,False,True,False,True,False,True,True,2.0,7209.8156,Danilo Moreira,01/10/2022,0,Costa Pires S.A.,83919985248,False
58071674,Rua Jorge Virgínio,254,Cristo Redentor,João Pessoa,PB,Flat,,Brasil,494890.73,85,8,0,2,5,Aceita permuta,,True,False,False,True,True,True,True,True,False,0.0,0.0,,,0,Fogaça - ME,83963913556,False
58065000,Rua Flodoaldo Peixoto Filho,368,Planalto Boa Esperança,João Pessoa,PB,Flat,,Brasil,495003.88,368,5,5,1,4,Aceita carro no negócio,,False,True,False,True,True,False,False,False,True,7.0,34650.2716,Daniel Vieira,06/04/2023,0,Vieira,83944429305,False
58039151,Rua Infante Dom Henrique,317,Tambaú,João Pessoa,PB,Flat,,Brasil,414743.87,406,2,3,2,4,Aceita carro no negócio,,False,True,True,True,False,False,False,True,True,4.0,16589.7548,Bárbara Correia,05/05/2023,0,Moraes,83950832236,True
58013255,Conjunto Residencial Princesa Isabel,172,Centro,João Pessoa,PB,Apartamento,,Brasil,179593.46,493,10,5,2,1,Aceita permuta,,False,True,True,True,True,False,False,True,False,0.0,0.0,,,0,Pereira da Mota S.A.,83933834899,True
58043015,Travessa João Domingos,984,Miramar,João Pessoa,PB,Terreno,,Brasil,282184.45,178,2,1,1,4,Aceita carro no negócio,,True,False,False,False,True,True,False,True,False,0.0,0.0,,,0,Cardoso,83988657951,False
58062153,Rua Maria Anita Lima,909,Paratibe,João Pessoa,PB,Casa,,Brasil,198061.12,446,3,0,3,4,Aceita permuta,,False,False,False,True,True,False,False,True,False,0.0,0.0,,,0,Costa,83951903489,False
58087420,Rua Nossa Senhora do Perpétuo Socorro,975,Cruz das Armas,João Pessoa,PB,Casa,,Brasil,187516.27,345,2,2,1,1,Aceita carro no negócio,,False,False,False,False,True,True,True,True,True,3.0,5625.4881,Thales Rodrigues,02/06/2023,0,Cardoso da Conceição e Filhos,83934057133,False
58081130,Rua Frei Vicente Salvador,195,Costa e Silva,João Pessoa,PB,Terreno,,Brasil,122079.8,456,1,0,2,1,,,False,True,False,False,True,False,False,False,True,9.0,10987.182,Srta. Ana Carolina Costa,24/04/2023,0,Silva,83998297604,False
58028250,Praça Tenente Lauro Leão de Santa Rosa,622,Ipês,João Pessoa,PB,Casa,,Brasil,326194.62,408,10,4,3,2,Aceita carro no negócio,,True,False,False,True,False,True,False,True,True,4.0,13047.7848,Pietro Melo,31/08/2022,0,Correia,83989258232,False
58046087,Travessa Rui Costa,731,Altiplano Cabo Branco,João Pessoa,PB,Terreno,,Brasil,287887.52,147,7,2,2,2,Aceita permuta,,False,False,True,True,True,False,True,True,False,0.0,0.0,,,0,da Cunha Teixeira S.A.,83980780585,True
58055410,Rua Severino Antônio de Sousa,192,Mangabeira,João Pessoa,PB,Terreno,,Brasil,103997.72,259,7,2,1,5,,,False,False,True,True,True,True,True,True,False,0.0,0.0,,,0,Moura - EI,83940097271,False
58030045,Rua Irmã Elvira Malagute,825,Estados,João Pessoa,PB,Flat,,Brasil,282225.59,109,6,1,3,5,,,False,True,False,False,False,False,True,True,True,1.0,2822.2559,Nicolas Silva,12/04/2023,0,Monteiro Teixeira - ME,83935852756,True
58046250,Rua Elisio Lopes de Oliveira,774,Altiplano Cabo Branco,João Pessoa,PB,Terreno,,Brasil,406624.34,80,10,0,2,5,Aceita permuta,,True,True,False,False,True,True,True,True,False,0.0,0.0,,,0,Cunha Cardoso - EI,83999280197,False
58084110,Rua Dom Luiz Vasconcelos,454,Jardim Veneza,João Pessoa,PB,Terreno,,Brasil,237940.36,226,3,5,2,1,Aceita carro no negócio,,False,True,True,True,False,False,True,False,True,4.0,9517.6144,Yasmin Carvalho,03/12/2022,0,Viana,83953586295,False
58063050,Rua Valdemar Procópio de Souto,601,Valentina de Figueiredo,João Pessoa,PB,Flat,,Brasil,86877.98,341,3,2,1,4,Aceita carro no negócio,,True,False,False,False,True,True,True,True,False,0.0,0.0,,,0,Farias,83971621768,True
58076158,Rua Suyane Maria de Freitas,416,João Paulo II,João Pessoa,PB,Flat,,Brasil,276029.84,385,3,1,1,5,Aceita carro no negócio,,True,False,False,True,False,True,True,True,True,6.0,16561.7904,Renan Ribeiro,24/02/2023,0,Costa,83933828084,True
58036870,Rua Maria de Lourdes de Vasconcelos Cardoso,403,Aeroclube,João Pessoa,PB,Terreno,,Brasil,374847.64,385,7,2,2,3,Aceita carro no negócio,,False,True,False,True,False,False,True,False,True,5.0,18742.382,Dra. Ana Clara Moura,26/08/2022,0,Almeida e Filhos,83938179796,False
58015270,Rua Ester Borges Bastos,866,Jaguaribe,João Pessoa,PB,Casa,,Brasil,274409.08,157,9,0,2,2,Aceita permuta,,True,False,False,True,True,False,False,True,True,1.0,2744.0908,Esther Oliveira,09/05/2023,0,Dias S/A,83993981806,False
58085490,Avenida Doutor João Soares da Costa,799,Cruz das Armas,João Pessoa,PB,Terreno,,Brasil,245167.31,333,2,4,3,1,Aceita carro no negócio,,True,False,False,False,True,False,True,False,True,9.0,22065.0579,Benjamin Farias,23/02/2023,0,Correia Souza Ltda.,83950488941,True
58046529,Rua João Batista Tavares de Melo,484,Portal do Sol,João Pessoa,PB,Terreno,,Brasil,11484.88,156,10,2,2,5,Aceita permuta,,False,False,True,False,False,True,True,True,True,1.0,114.8488,Erick Nunes,27/04/2023,0,Santos,83987619757,True
58077024,Rua Lica Lopes,511,Cuiá,João Pessoa,PB,Casa,,Brasil,104126.61,318,8,5,1,3,Aceita permuta,,True,True,True,True,False,False,False,False,False,0.0,0.0,,,0,Martins Cunha S/A,83955195630,False
58037408,Rua Vereador José Francisco de Figueiredo,456,Jardim Oceania,João Pessoa,PB,Terreno,,Brasil,306294.28,450,3,3,2,4,Aceita carro no negócio,,True,False,True,True,True,True,False,True,True,1.0,3062.9428,Stella Nunes,08/01/2023,0,da Cruz e Filhos,83958182474,True
58073178,Rua Valdomiro Figueiredo de Souza,432,Cidade dos Colibris,João Pessoa,PB,Terreno,,Brasil,159200.69,297,2,0,2,2,Aceita carro no negócio,,True,True,False,True,True,True,True,False,False,0.0,0.0,,,0,das Neves da Rosa e Filhos,8399217317,True
58030219,Rua Abdon Chianca,763,Estados,João Pessoa,PB,Terreno,,Brasil,180006.41,205,3,3,2,5,Aceita carro no negócio,,False,True,False,True,True,False,True,True,False,0.0,0.0,,,0,Fogaça,83924955066,False
58013253,Vila Princesa Isabel,393,Centro,João Pessoa,PB,Terreno,,Brasil,457485.63,262,9,0,1,2,,,False,False,True,False,False,False,False,True,True,10.0,45748.563,Isabelly Cunha,05/10/2022,0,Dias - ME,83922698232,True
58028430,Rua Maria Batista Palitot,766,Ipês,João Pessoa,PB,Apartamento,,Brasil,3653.58,71,5,2,2,1,,,False,False,True,True,True,True,False,False,True,6.0,219.2148,Caroline da Costa,06/05/2023,0,Almeida,83965363481,False
58027843,Rua Aposentado João Batista Ferreira Filho,376,Alto do Céu,João Pessoa,PB,Apartamento,,Brasil,42910.59,442,4,3,2,5,Aceita permuta,,True,True,True,True,False,True,True,False,False,0.0,0.0,,,0,Nunes,83926502983,True
58079125,Rua José César de Menezes,372,Funcionários,João Pessoa,PB,Apartamento,,Brasil,46459.04,80,3,3,1,5,Aceita carro no negócio,,True,False,False,True,False,True,False,True,False,0.0,0.0,,,0,Lima,83977886507,True
58057400,Rua Professora Alice Elisa de Melo,817,Mangabeira,João Pessoa,PB,Flat,,Brasil,121637.77,487,1,5,2,1,Aceita permuta,,False,True,True,True,True,False,True,False,False,0.0,0.0,,,0,Carvalho Gonçalves S/A,83911027215,True
58083610,Rua África,989,Indústrias,João Pessoa,PB,Casa,,Brasil,22013.57,103,3,0,1,4,Aceita carro no negócio,,False,True,True,False,True,True,True,True,False,0.0,0.0,,,0,Jesus,83950148498,True
58083160,Rua Seringueiro Chico Mendes,398,Indústrias,João Pessoa,PB,Apartamento,,Brasil,159142.52,180,3,0,2,1,,,True,False,True,False,False,False,False,False,True,10.0,15914.252,Lorenzo Pinto,28/05/2023,0,Fernandes Cunha - EI,83920305542,False
58011005,Alameda Faraco,514,Centro,João Pessoa,PB,Casa,,Brasil,424346.37,458,6,1,1,3,,,True,False,False,True,True,False,True,False,False,0.0,0.0,,,0,Fogaça,8393931367,True
58075565,Rua Sargento João Barbosa dos Santos,808,Ernesto Geisel,João Pessoa,PB,Casa,,Brasil,181947.54,127,8,5,3,4,,,True,True,False,False,True,True,True,False,False,0.0,0.0,,,0,Ribeiro Fernandes - EI,83941957105,True
58075409,Rua Newton Lacet de França,675,Ernesto Geisel,João Pessoa,PB,Flat,,Brasil,59797.07,210,2,4,2,2,,,True,False,True,False,True,True,True,False,True,3.0,1793.9121,Julia Ramos,25/04/2023,0,Ribeiro Alves Ltda.,83974664726,False
58081010,Rua Antônio Claudino Leal,649,Costa e Silva,João Pessoa,PB,Terreno,,Brasil,167098.67,485,7,1,3,1,Aceita carro no negócio,,True,True,True,False,False,True,True,True,False,0.0,0.0,,,0,Nunes e Filhos,83933017110,True
58057470,Rua Ana Cavalcanti de Albuquerque Teixeira Lima,741,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,148099.27,483,7,3,2,1,Aceita carro no negócio,,True,True,True,True,True,True,True,False,False,0.0,0.0,,,0,Aragão Viana - ME,83941745109,False
58059124,Rua Amadeu Leopoldino de Mendonça,640,Mangabeira,João Pessoa,PB,Casa,,Brasil,240144.04,213,5,1,3,5,,,False,False,False,False,True,False,False,True,False,0.0,0.0,,,0,Pinto,8394203211,True
58071230,Rua Raimundo de Carvalho Nóbrega,724,Cristo Redentor,João Pessoa,PB,Terreno,,Brasil,206120.16,377,2,2,3,3,Aceita carro no negócio,,False,False,False,True,False,True,True,False,False,0.0,0.0,,,0,Ribeiro,83990573492,True
58020770,Rua Vicente Jardim,591,Tambiá,João Pessoa,PB,Casa,,Brasil,179980.38,418,6,0,1,3,Aceita carro no negócio,,True,True,False,False,True,True,False,True,False,0.0,0.0,,,0,da Mata S.A.,83975432677,False
58069265,Rua Estudante Maria Cleonice Barros,360,Gramame,João Pessoa,PB,Terreno,,Brasil,203385.14,109,6,2,3,4,Aceita permuta,,False,True,False,True,False,False,False,False,False,0.0,0.0,,,0,Nunes Alves - EI,83919401556,True
58068070,Rua Maria do Carmo Alves,290,Gramame,João Pessoa,PB,Apartamento,,Brasil,334132.28,486,4,4,2,4,Aceita permuta,,False,False,True,False,False,False,False,True,True,9.0,30071.9052,Caroline Campos,10/04/2023,0,da Costa S/A,83927554987,True
58076665,Rua Sebastião Barbosa de Lacerda,352,João Paulo II,João Pessoa,PB,Terreno,,Brasil,115849.61,370,7,2,2,3,Aceita permuta,,True,False,True,True,False,True,False,False,True,6.0,6950.9766,Luana Carvalho,12/02/2023,0,Moraes S/A,83965109919,False
58084500,Rua Francisco José da Silva,782,Jardim Veneza,João Pessoa,PB,Terreno,,Brasil,194414.62,400,4,4,2,3,Aceita carro no negócio,,False,True,False,True,False,True,True,False,True,10.0,19441.462,Erick Costela,11/12/2022,0,das Neves Pinto S.A.,83934957936,True
58083588,Rua Cidade de Puxinanã,125,Indústrias,João Pessoa,PB,Flat,,Brasil,426919.52,441,5,5,3,1,Aceita permuta,,False,False,True,False,True,True,False,True,False,0.0,0.0,,,0,Pires,83966522575,False
58077330,Rua Dilson Pessoa,848,Cuiá,João Pessoa,PB,Casa,,Brasil,289244.37,368,5,2,3,1,Aceita carro no negócio,,True,False,False,True,True,True,False,False,False,0.0,0.0,,,0,Rezende,83963812949,False
58033310,Rua Jornalista João José Torres,133,Brisamar,João Pessoa,PB,Terreno,,Brasil,409706.07,273,10,5,2,5,Aceita carro no negócio,,False,False,False,False,False,False,False,False,False,0.0,0.0,,,0,Costela Ferreira - EI,83995161249,True
58035340,Avenida Presidente Washington Luiz,784,Bessa,João Pessoa,PB,Apartamento,,Brasil,327227.54,139,6,3,1,5,,,False,True,False,False,False,True,True,True,False,0.0,0.0,,,0,Barros,83922406260,True
58056265,Rua Francisco Bento de Araújo,131,Mangabeira,João Pessoa,PB,Flat,,Brasil,413874.9,364,5,2,2,3,Aceita permuta,,True,True,True,True,False,False,False,True,False,0.0,0.0,,,0,Alves Ferreira S.A.,83982303548,True
58040780,Rua Wenelipp Joaquim de Almeida,879,Torre,João Pessoa,PB,Casa,,Brasil,142741.01,291,5,1,2,3,,,False,True,True,True,True,False,True,True,False,0.0,0.0,,,0,da Rocha,83963327595,True
58070520,Rua Caetano Figueiredo,279,Cristo Redentor,João Pessoa,PB,Apartamento,,Brasil,135884.34,94,5,1,1,3,Aceita permuta,,False,True,False,False,False,True,False,True,True,6.0,8153.0604,Kaique Barbosa,30/05/2023,0,Rezende,83974197941,False
